round,client_id,loss,rmse,r2,mae,mape,model_type
1,2,0.0010528566781431437,24.4980509313629,0.9612340218109338,17.514965734784905,4128882.4980814853,client
1,3,0.002247784286737442,36.07961970227408,0.9410001061858141,24.698899386647145,15.178891477422546,client
1,9,0.002412927569821477,42.49015062379769,0.9116199123012078,28.026577873708277,19620.151774969116,client
1,6,0.0016575579065829515,26.870661217262533,0.8955947616724172,18.389901829883563,10.2471076498985,client
1,7,0.0013346575433388352,21.992845511982345,0.9265028529858572,15.79754629861993,8.59096050431183,client
1,10,0.0016596517525613308,28.394960514064582,0.9618839269414473,18.97511348019129,2553779.8160614846,client
1,4,0.0009929081425070763,27.729192152922252,0.9326171221596806,20.38835860713065,8.494952443926051,client
1,5,0.0012566170189529657,27.827295311588447,0.9504588775271438,19.243273151892435,924310.9434783872,client
1,8,0.002315545454621315,37.29308714324467,0.8584671246104896,25.80923400792091,15.121795055224371,client
1,1,0.001261447905562818,40.737839151726305,0.9301828016157851,28.13620618720145,16.44158300449476,client
1,global,0.0016191954258829356,31.39137022602258,0.9269561507810777,21.698007655798055,762666.7484686462,global
2,5,0.0010949823772534728,25.97605544490945,0.9568316990098801,17.4569021997274,903911.2994826875,client
2,4,0.0009029683424159884,26.443502840783946,0.9387214134034009,19.36307187233764,7.9633062405716615,client
2,3,0.002067833673208952,34.60529340145382,0.9457236401509691,22.985678406050834,14.26349928315199,client
2,6,0.0015023773303255439,25.581934913646215,0.9053695497245928,17.47054613288773,9.527762025371679,client
2,1,0.0011314790463075042,38.582175273867215,0.9373759422089081,26.23202795643702,14.035437486027933,client
2,2,0.001002792501822114,23.908513592888887,0.9630773597316052,16.264328170964987,3286639.9409612524,client
2,8,0.0022844469640403986,37.04181619213188,0.8603674453271387,25.546208378015134,15.036814994106306,client
2,7,0.0012559971073642373,21.334911698597924,0.9308359122412132,15.018450991584134,7.63077882280111,client
2,10,0.001430930569767952,26.365873472969323,0.9671366146064503,17.4344115788415,1970342.4686970476,client
2,9,0.0022487144451588392,41.01882207903789,0.9176352589654021,26.636745520879018,22603.96601289398,client
2,global,0.0014922522357665002,30.085889891028653,0.9323074835369562,20.44083712077254,618356.6132752734,global
3,2,0.0009319365490227938,23.048368688314735,0.9656862716138753,16.008145005483083,3187053.0683640805,client
3,7,0.0012156477896496654,20.98941701617447,0.9330588518174449,14.82357755228559,7.419226724370784,client
3,3,0.0019184231059625745,33.33165685430952,0.9496456748790791,21.92355946061145,13.713983278941475,client
3,8,0.0021959624718874693,36.317356173952895,0.8657765649795457,25.23213537162164,14.76815246111417,client
3,5,0.000993733061477542,24.74596875134498,0.9608236595535268,16.607302911438147,891224.0276167108,client
3,10,0.0013345347251743078,25.462304634368202,0.9693503887291978,17.110082500060575,1886234.1526988912,client
3,1,0.0010401296894997358,36.991941653866185,0.9424317359634199,25.58900009286122,13.592230477779538,client
3,9,0.0021441951394081116,40.05421710570646,0.921464050266362,25.96667908044612,23159.184055789032,client
3,4,0.0008768215193413198,26.05783516154951,0.940496176135757,19.19390283826746,7.84702191256827,client
3,6,0.0014253414701670408,24.917436575176982,0.9102221420007987,17.2571089097519,9.361297871355278,client
3,global,0.0014076725521590561,29.191650261476394,0.9358955515939005,19.971149372282717,598773.7134648196,global
