round,client_id,loss,rmse,r2,mae,mape,model_type
1,2,0.0009566194494254887,23.351599263679645,0.9647774446058229,16.124606222620496,2609972.586013093,client
1,6,0.0016485188389196992,26.797287859152963,0.8961654214417013,18.029370858952287,9.810345390126178,client
1,10,0.0016427263617515564,28.249804431746497,0.9622724567815514,18.19911816454887,1494879.1127775537,client
1,4,0.0009251400479115546,26.766174794907595,0.9372170747684826,19.537392303701345,8.090944754692776,client
1,8,0.0022793717216700315,37.000652977753006,0.8606799806877655,25.472386303363347,14.969008405218753,client
1,9,0.0024043801240622997,42.414823669245386,0.911933976821966,27.647185641132847,19031.93930125863,client
1,3,0.0020749629475176334,34.66489345970903,0.9455365864674338,23.02294583142126,14.165585181427687,client
1,1,0.001200476079247892,39.74111133659313,0.9335569211779337,27.108460856583463,14.128538562051407,client
1,7,0.0012456061085686088,21.246475115333624,0.9314095124632987,15.108225003247108,7.753510889241625,client
1,5,0.0011323520448058844,26.4155949544648,0.9553587075897223,17.876576131081737,918603.6638185866,client
1,global,0.0015510153723880648,30.66484178625857,0.9298908082805678,20.81262673166528,504255.62198436743,global
2,10,0.001539446646347642,27.34733886911046,0.9646444076449233,17.9142514032312,1550581.3419769784,client
2,8,0.0022226327564567327,36.537225863202984,0.8641473687772706,25.199336323390618,14.692189315155924,client
2,4,0.0008958189282566309,26.33860548211789,0.9392069961844459,19.247492402305028,7.854753621895143,client
2,2,0.0009341617114841938,23.075863586349367,0.9656043553625498,15.93863399206082,2639905.941611709,client
2,6,0.0015548506053164601,26.02485027133386,0.902065399909874,17.608577773959894,9.520475550558299,client
2,1,0.0011592104565352201,39.05211741788377,0.9358408302655383,26.78666881589241,14.198470753947484,client
2,3,0.002035310957580805,34.332067172460945,0.9465775107204156,22.730669747829573,13.867728725244616,client
2,5,0.0010326298652216792,25.225629348977115,0.9592903413816565,17.040992126806216,894228.3556993665,client
2,7,0.0011970256455242634,20.828033928269015,0.934085011320443,14.723030615056508,7.399005290326083,client
2,9,0.0023107926826924086,41.581155926055175,0.915361984313014,27.12474249324104,17369.476232910176,client
2,global,0.0014881880255416037,30.034288786576063,0.9326824205880131,20.43143956937733,510215.2648144221,global
